;אשור התקנה תאגיד;דיור מגורים רכישה;הפליה אסור הוסר;חוב בנק גביה;חיל בטחון מלוא;יהודי ערבי עם;יצוג תפקיד דוח;ישוב בניה תכנון;לדה שעה חפשה;מחיר מוצר צרכן;מים מזון עשון;מעסיק פצוי העסקה;מקצוע הכשרה תעודה;נכה קצבה גמלה;נציבות בטחון תלונה;נשואין גרושין נשא;סביבה דיג טבע;סיוע חברתי הרוחה;ספורט התרבות עמתה;עברה עבירות אלימות;פטור תושב פקדה;צרכן פרסום שפה;קטין אחריות אמנה;קפה בחירה תרומה;ראש חקירה נבחר;רפואי מטפל רופא;תביעה משפטי הגשה;תחבורה הרכב רכב;תלמיד לימודים השכלה;תקציב פער קטן
K20_f_562703;0.0017543860000000001;0.0192982456;0.0017543860000000001;0.0017543860000000001;0.0719298246;0.0017543860000000001;0.0017543860000000001;0.0017543860000000001;0.0017543860000000001;0.0192982456;0.0017543860000000001;0.0192982456;0.0017543860000000001;0.0017543860000000001;0.0017543860000000001;0.0017543860000000001;0.0017543860000000001;0.7736842105;0.0017543860000000001;0.0017543860000000001;0.0017543860000000001;0.0017543860000000001;0.0017543860000000001;0.0017543860000000001;0.0017543860000000001;0.0017543860000000001;0.0017543860000000001;0.0017543860000000001;0.036842105300000004;0.0192982456
K20_f_562705;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.006666666700000001;0.0006060606;0.2066666667;0.0127272727;0.0006060606;0.036969697;0.1339393939;0.006666666700000001;0.0006060606;0.030909090900000002;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0006060606;0.0187878788;0.0006060606;0.4854545455;0.030909090900000002;0.0006060606;0.0006060606;0.0187878788
K20_f_562706;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0177419355;0.0016129032;0.11451612900000001;0.0177419355;0.0016129032;0.0016129032;0.0016129032;0.0822580645;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.7112903226;0.0016129032;0.0177419355;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032
K20_f_562711;0.0008695652000000001;0.0008695652000000001;0.009565217400000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.009565217400000001;0.1573913043;0.0182608696;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0182608696;0.0008695652000000001;0.0008695652000000001;0.0356521739;0.1139130435;0.0008695652000000001;0.0008695652000000001;0.6182608696
K20_f_562712;0.0009615385;0.058653846200000005;0.0009615385;0.0009615385;0.0009615385;0.0009615385;0.0009615385;0.0009615385;0.1067307692;0.0009615385;0.0009615385;0.0009615385;0.0105769231;0.0009615385;0.0009615385;0.0009615385;0.0009615385;0.0009615385;0.0009615385;0.0009615385;0.0009615385;0.7028846154;0.058653846200000005;0.0009615385;0.0105769231;0.0298076923;0.0009615385;0.0009615385;0.0009615385;0.0009615385
K20_f_562713;0.0018867925000000002;0.0962264151;0.058490566;0.0018867925000000002;0.0396226415;0.0018867925000000002;0.0962264151;0.0018867925000000002;0.0018867925000000002;0.0018867925000000002;0.0018867925000000002;0.1528301887;0.0018867925000000002;0.0018867925000000002;0.0018867925000000002;0.0773584906;0.0018867925000000002;0.0018867925000000002;0.0018867925000000002;0.0018867925000000002;0.0018867925000000002;0.0018867925000000002;0.0018867925000000002;0.0018867925000000002;0.3037735849;0.0018867925000000002;0.13396226420000001;0.0018867925000000002;0.0018867925000000002;0.0018867925000000002
K20_f_562718;0.0076923077000000005;0.08461538460000001;0.0076923077000000005;0.0076923077000000005;0.08461538460000001;0.0076923077000000005;0.0076923077000000005;0.0076923077000000005;0.0076923077000000005;0.0076923077000000005;0.0076923077000000005;0.0076923077000000005;0.0076923077000000005;0.23846153850000001;0.0076923077000000005;0.1615384615;0.08461538460000001;0.0076923077000000005;0.0076923077000000005;0.0076923077000000005;0.0076923077000000005;0.0076923077000000005;0.1615384615;0.0076923077000000005;0.0076923077000000005;0.0076923077000000005;0.0076923077000000005;0.0076923077000000005;0.0076923077000000005;0.0076923077000000005
K20_f_562720;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.159375;0.034374999999999996;0.0031249999999999997;0.0031249999999999997;0.034374999999999996;0.159375;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.471875;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.065625;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997
K20_f_562721;0.0427083333;0.2510416667;0.0010416667000000001;0.1989583333;0.0010416667000000001;0.0010416667000000001;0.0010416667000000001;0.0114583333;0.0010416667000000001;0.0010416667000000001;0.0010416667000000001;0.0010416667000000001;0.0010416667000000001;0.1052083333;0.0010416667000000001;0.0010416667000000001;0.0010416667000000001;0.11562499999999999;0.0010416667000000001;0.0010416667000000001;0.0114583333;0.0010416667000000001;0.0010416667000000001;0.0114583333;0.0010416667000000001;0.0010416667000000001;0.0010416667000000001;0.0010416667000000001;0.0010416667000000001;0.2302083333
K20_f_562722;0.0659574468;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0234042553;0.0021276596000000003;0.470212766;0.0021276596000000003;0.0446808511;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0234042553;0.0021276596000000003;0.3212765957;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003
K20_f_562725;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.38;0.0022222222;0.0911111111;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.13555555560000002;0.0022222222;0.0911111111;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.046666666700000005;0.046666666700000005;0.0022222222;0.15777777780000002;0.0022222222;0.0022222222;0.0022222222
K20_f_562730;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0101851852;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.9638888889;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001;0.0009259259000000001
K20_f_562732;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0177419355;0.05;0.0177419355;0.7596774194;0.0016129032;0.0822580645;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.033870967700000004;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032;0.0016129032
K20_f_562734;0.0007462687;0.3589552239;0.0007462687;0.1350746269;0.0007462687;0.0007462687;0.0007462687;0.27686567160000003;0.0007462687;0.0007462687;0.0007462687;0.0455223881;0.0007462687;0.0007462687;0.0007462687;0.0007462687;0.0007462687;0.0007462687;0.0007462687;0.0007462687;0.0007462687;0.0007462687;0.0007462687;0.0007462687;0.0156716418;0.0007462687;0.0007462687;0.0007462687;0.0007462687;0.15
K20_f_562742;0.0015384615;0.0015384615;0.0015384615;0.0015384615;0.54;0.2323076923;0.0015384615;0.0015384615;0.0169230769;0.0015384615;0.0015384615;0.0015384615;0.0169230769;0.0015384615;0.0015384615;0.0015384615;0.0015384615;0.1246153846;0.0015384615;0.0169230769;0.0015384615;0.0015384615;0.0015384615;0.0015384615;0.0015384615;0.0015384615;0.0015384615;0.0015384615;0.0015384615;0.0169230769
K20_f_562747;0.0019230769;0.0019230769;0.0211538462;0.0019230769;0.0019230769;0.0019230769;0.0019230769;0.0211538462;0.0019230769;0.0019230769;0.0019230769;0.48269230770000005;0.23269230770000002;0.0596153846;0.0019230769;0.0019230769;0.0596153846;0.040384615400000004;0.0019230769;0.0019230769;0.0019230769;0.0211538462;0.0211538462;0.0019230769;0.0019230769;0.0019230769;0.0019230769;0.0019230769;0.0019230769;0.0019230769
K20_f_562750;0.0008849558;0.0008849558;0.0008849558;0.0362831858;0.0008849558;0.0008849558;0.7265486726;0.0008849558;0.0008849558;0.0008849558;0.0008849558;0.0008849558;0.0008849558;0.0008849558;0.0008849558;0.0008849558;0.0097345133;0.0008849558;0.0362831858;0.0008849558;0.0097345133;0.0008849558;0.0097345133;0.0008849558;0.0097345133;0.0539823009;0.0008849558;0.0008849558;0.0008849558;0.089380531
K20_f_562755;0.6148514851;0.0009900990000000001;0.0009900990000000001;0.0306930693;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0207920792;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.010891089100000001;0.1297029703;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0504950495;0.0009900990000000001;0.0009900990000000001;0.1198019802
K20_f_562757;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.1603174603;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0174603175;0.0174603175;0.5412698413;0.0015873016000000002;0.1920634921;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.033333333300000004;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002
K20_f_562763;0.00125;0.00125;0.00125;0.00125;0.00125;0.00125;0.00125;0.00125;0.00125;0.00125;0.00125;0.17625000000000002;0.00125;0.00125;0.00125;0.00125;0.03875;0.013750000000000002;0.00125;0.00125;0.10125;0.55125;0.00125;0.00125;0.00125;0.026250000000000002;0.051250000000000004;0.00125;0.013750000000000002;0.00125
K20_f_562766;0.1520547945;0.001369863;0.001369863;0.1109589041;0.001369863;0.001369863;0.0150684932;0.001369863;0.001369863;0.001369863;0.0424657534;0.0150684932;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.0150684932;0.001369863;0.001369863;0.1794520548;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.1383561644;0.001369863;0.2342465753;0.0698630137
K20_f_562769;0.15445205480000002;0.0003424658;0.0003424658;0.0037671233;0.0003424658;0.0003424658;0.0003424658;0.0003424658;0.0003424658;0.0003424658;0.0003424658;0.0003424658;0.0003424658;0.0003424658;0.0003424658;0.0003424658;0.0003424658;0.0585616438;0.0003424658;0.0003424658;0.0003424658;0.0756849315;0.0003424658;0.0003424658;0.6989726027000001;0.0003424658;0.0003424658;0.0003424658;0.0003424658;0.0003424658
K20_f_562772;0.0120879121;0.0010989011;0.0010989011;0.0010989011;0.0120879121;0.24285714290000002;0.056043956000000006;0.0120879121;0.0010989011;0.0010989011;0.0120879121;0.0010989011;0.0010989011;0.0120879121;0.0010989011;0.0010989011;0.0010989011;0.0120879121;0.0010989011;0.0010989011;0.0450549451;0.0010989011;0.2978021978;0.0010989011;0.0010989011;0.0010989011;0.067032967;0.0120879121;0.056043956000000006;0.132967033
K20_f_562776;0.0012345679;0.0012345679;0.0012345679;0.0382716049;0.0012345679;0.0012345679;0.0012345679;0.0012345679;0.5938271605000001;0.0012345679;0.0012345679;0.0135802469;0.0012345679;0.0012345679;0.0012345679;0.0012345679;0.07530864200000001;0.0012345679;0.0012345679;0.0012345679;0.0012345679;0.0012345679;0.0012345679;0.0012345679;0.0012345679;0.0012345679;0.24814814810000002;0.0012345679;0.0012345679;0.0012345679
K20_f_562782;0.0291366906;0.0147482014;0.0291366906;0.0075539568;0.0003597122;0.0003597122;0.1550359712;0.0003597122;0.0147482014;0.0003597122;0.0003597122;0.0003597122;0.025539568300000003;0.0039568345;0.0003597122;0.0003597122;0.0003597122;0.0003597122;0.0039568345;0.0003597122;0.0471223022;0.0003597122;0.0111510791;0.0003597122;0.2449640288;0.0003597122;0.0039568345;0.0003597122;0.4032374101;0.0003597122
K20_f_562788;0.0458333333;0.12916666670000002;0.0041666667;0.0041666667;0.0041666667;0.0041666667;0.0458333333;0.0041666667;0.0041666667;0.0041666667;0.0041666667;0.0041666667;0.0041666667;0.0041666667;0.0041666667;0.0041666667;0.0041666667;0.2958333333;0.0041666667;0.0041666667;0.0041666667;0.0041666667;0.0041666667;0.0041666667;0.0041666667;0.2541666667;0.0041666667;0.12916666670000002;0.0041666667;0.0041666667
K20_f_562790;0.042307692300000005;0.042307692300000005;0.0038461538;0.0038461538;0.042307692300000005;0.0038461538;0.0038461538;0.0038461538;0.1192307692;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.042307692300000005;0.0038461538;0.042307692300000005;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.042307692300000005;0.5423076923;0.0038461538
K20_f_562791;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.009589041100000001;0.00045662100000000005;0.0643835616;0.00045662100000000005;0.0050228311;0.10547945210000001;0.00045662100000000005;0.0278538813;0.00045662100000000005;0.10547945210000001;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.0415525114;0.3246575342;0.0461187215;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.00045662100000000005;0.036986301400000005;0.00045662100000000005;0.0141552511;0.1602739726;0.0506849315
K20_f_562793;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.09726027400000001;0.001369863;0.1520547945;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.0561643836;0.1246575342;0.001369863;0.001369863;0.001369863;0.001369863;0.001369863;0.028767123300000003;0.09726027400000001;0.1794520548;0.001369863;0.001369863;0.001369863;0.2342465753
K20_f_562795;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.051219512200000004;0.0024390244000000003;0.0024390244000000003;0.4414634146;0.0024390244000000003;0.3682926829;0.0024390244000000003;0.0268292683;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0268292683;0.0024390244000000003;0.0268292683;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003;0.0024390244000000003
K20_f_562797;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.024800000000000003;0.0008;0.0008;0.0008;0.0008;0.024800000000000003;0.7368;0.0008;0.016800000000000002;0.016800000000000002;0.0008;0.1608;0.0008
K20_f_562798;0.0005434783;0.0005434783;0.0005434783;0.0005434783;0.0059782609;0.0005434783;0.0005434783;0.0005434783;0.07663043480000001;0.0005434783;0.0005434783;0.0005434783;0.0005434783;0.5820652174000001;0.0005434783;0.0222826087;0.0005434783;0.07663043480000001;0.0005434783;0.0005434783;0.0005434783;0.0277173913;0.1907608696;0.0005434783;0.0005434783;0.0005434783;0.0005434783;0.0005434783;0.0059782609;0.0005434783
K20_f_562799;0.000591716;0.000591716;0.000591716;0.000591716;0.101183432;0.0893491124;0.000591716;0.000591716;0.006508875700000001;0.000591716;0.000591716;0.000591716;0.000591716;0.7816568047;0.000591716;0.000591716;0.000591716;0.000591716;0.000591716;0.000591716;0.000591716;0.000591716;0.006508875700000001;0.000591716;0.000591716;0.000591716;0.000591716;0.000591716;0.000591716;0.000591716
K20_f_562800;0.0006329114;0.0069620253;0.0829113924;0.0006329114;0.20316455700000002;0.0006329114;0.0639240506;0.0069620253;0.0006329114;0.0006329114;0.044936708900000004;0.0006329114;0.0006329114;0.0132911392;0.3297468354;0.0006329114;0.0006329114;0.1398734177;0.0006329114;0.0069620253;0.025949367100000002;0.0006329114;0.032278481000000005;0.0006329114;0.032278481000000005;0.0006329114;0.0006329114;0.0006329114;0.0006329114;0.0006329114
K20_f_562801;0.0010752688;0.011827957;0.0010752688;0.0010752688;0.0010752688;0.0010752688;0.0440860215;0.0010752688;0.0010752688;0.0010752688;0.0010752688;0.011827957;0.0010752688;0.0010752688;0.0010752688;0.0010752688;0.0010752688;0.34516129030000003;0.0010752688;0.1623655914;0.0010752688;0.011827957;0.0010752688;0.022580645200000003;0.0978494624;0.0010752688;0.0010752688;0.033333333300000004;0.2161290323;0.022580645200000003
K20_f_562803;0.0968253968;0.3031746032;0.2555555556;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.22380952380000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.06507936510000001;0.0174603175;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002;0.0015873016000000002
K20_f_562805;0.018750000000000003;0.0008928571000000001;0.0008928571000000001;0.0276785714;0.009821428600000001;0.0008928571000000001;0.13482142860000002;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.0366071429;0.0008928571000000001;0.1705357143;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.2241071429;0.0008928571000000001;0.1616071429;0.0276785714;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.0008928571000000001;0.1705357143;0.0008928571000000001
K20_f_562806;0.0027027027;0.24594594590000002;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.5162162162;0.0027027027;0.029729729700000002;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.1378378378;0.0027027027;0.0027027027;0.0027027027
K20_f_562807;0.0034482759;0.5551724138;0.1413793103;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0724137931;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0379310345;0.0034482759;0.0034482759;0.10689655170000001;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759
K20_f_562808;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.0428571429;0.0428571429;0.0020408163;0.0020408163;0.0020408163;0.022448979600000002;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.1244897959;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.5938775510000001;0.0020408163;0.0836734694;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.0428571429
K20_f_562810;0.0008;0.0008;0.0008;0.0008;0.0328;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.2888;0.0008;0.39280000000000004;0.0008;0.0008;0.024800000000000003;0.0008;0.2328;0.0088;0.0008;0.0008;0.0008;0.0008
K20_f_562811;0.0179487179;0.0008547009;0.0094017094;0.0008547009;0.0008547009;0.0008547009;0.0008547009;0.0008547009;0.0435897436;0.0008547009;0.0008547009;0.0008547009;0.0008547009;0.035042735000000005;0.0008547009;0.0094017094;0.0008547009;0.2572649573;0.0008547009;0.48803418800000004;0.0008547009;0.0094017094;0.0008547009;0.035042735000000005;0.0008547009;0.0008547009;0.0008547009;0.0094017094;0.0008547009;0.0692307692
K20_f_562812;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.034374999999999996;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.09687499999999999;0.0031249999999999997;0.0031249999999999997;0.09687499999999999;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.440625;0.0031249999999999997;0.09687499999999999;0.0031249999999999997;0.0031249999999999997;0.159375;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997
K20_f_562813;0.0009615385;0.0009615385;0.0009615385;0.0009615385;0.1163461538;0.0105769231;0.0009615385;0.0009615385;0.0105769231;0.020192307700000002;0.0009615385;0.0009615385;0.0009615385;0.0009615385;0.0009615385;0.049038461500000005;0.0009615385;0.0009615385;0.0009615385;0.07788461540000001;0.2990384615;0.049038461500000005;0.0009615385;0.0009615385;0.0009615385;0.0009615385;0.3471153846;0.0009615385;0.0009615385;0.0009615385
K20_f_562815;0.0023255814;0.0023255814;0.0255813953;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.2813953488;0.0023255814;0.0023255814;0.0255813953;0.0023255814;0.0023255814;0.0255813953;0.0023255814;0.0023255814;0.0023255814;0.2348837209;0.0023255814;0.09534883720000001;0.1418604651;0.0255813953;0.0023255814;0.0023255814;0.0255813953;0.0023255814;0.0023255814;0.0720930233;0.0023255814
K20_f_562817;0.0012820513;0.0012820513;0.0012820513;0.0012820513;0.026923076900000002;0.0012820513;0.0012820513;0.16794871790000002;0.0782051282;0.0012820513;0.0012820513;0.0012820513;0.0012820513;0.0012820513;0.0012820513;0.0012820513;0.0012820513;0.30897435900000003;0.091025641;0.0782051282;0.0012820513;0.1807692308;0.0012820513;0.0012820513;0.0012820513;0.0012820513;0.0012820513;0.0397435897;0.0012820513;0.0012820513
K20_f_562818;0.0020408163;0.022448979600000002;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.0632653061;0.0836734694;0.4102040816;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.0020408163;0.1653061224;0.0020408163;0.0020408163;0.0020408163;0.0836734694;0.0020408163;0.0020408163;0.0428571429;0.0020408163;0.0020408163;0.0020408163;0.0836734694;0.0020408163;0.0020408163
