;אזור ישוב תושב;בחירה מפלגה תעודה;בטחון ארגון אסיר;בניה תכנון תוכנית;גמלה קצבה הקצבה;דיור סיוע רכישה;דמי עבד פטור;חולה מחלה רופא;חיל סטודנט פטור;יסוד עקרון כבוד;כניסה זר שהה;מבקר פנימי בקרת;מדיניות אחריות פקוח;מוצר מזון פסלת;מנוי יצוג נציג;נהג תחבורה רכב;נסוי הגדרה פקוח;נשואין זוג גרושין;סביבה חשמל זהום;ענש עברה אסור;צרכן חוב בנק;קטין נער קשה;שדור פרסום תקשרת;שם דיון דעה;שפה יהודי ארץ;תביעה חקירה משפטי;תופעה נמוך אחרון;תלמיד ספר גיל;תעשיה מכרז מפעל;תקציב קרן אוצר
K18_f_317847;0.0033333333;0.0033333333;0.10333333330000001;0.1366666667;0.0033333333;0.0033333333;0.1366666667;0.2366666667;0.0033333333;0.0033333333;0.0033333333;0.0033333333;0.0033333333;0.0033333333;0.0033333333;0.0033333333;0.0033333333;0.0033333333;0.0033333333;0.0033333333;0.0366666667;0.10333333330000001;0.0033333333;0.10333333330000001;0.0033333333;0.0033333333;0.0033333333;0.07;0.0033333333;0.0033333333
K18_f_317848;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.065625;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.284375;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.0031249999999999997;0.346875;0.0031249999999999997;0.0031249999999999997;0.221875;0.0031249999999999997;0.0031249999999999997
K18_f_317850;0.6346534653;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.010891089100000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0207920792;0.0900990099;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.0306930693;0.0009900990000000001;0.0009900990000000001;0.0009900990000000001;0.010891089100000001;0.1396039604;0.0009900990000000001;0.0009900990000000001;0.0405940594;0.0009900990000000001;0.0009900990000000001
K18_f_317852;0.0630681818;0.00625;0.0005681818;0.0005681818;0.0005681818;0.00625;0.0005681818;0.00625;0.0005681818;0.0005681818;0.0005681818;0.0005681818;0.4153409091;0.0005681818;0.0232954545;0.0005681818;0.0005681818;0.0005681818;0.3471590909;0.0630681818;0.0005681818;0.0005681818;0.0005681818;0.0005681818;0.00625;0.051704545500000004;0.0005681818;0.0005681818;0.0005681818;0.0005681818
K18_f_317856;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0119565217;0.0010869565;0.0010869565;0.0663043478;0.4576086957;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.43586956520000003;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565;0.0010869565
K18_f_317859;0.0008264463;0.0008264463;0.0008264463;0.0008264463;0.0008264463;0.0008264463;0.0008264463;0.0008264463;0.0008264463;0.0090909091;0.0008264463;0.0008264463;0.0008264463;0.6454545455;0.0008264463;0.0008264463;0.0752066116;0.0008264463;0.2239669421;0.0256198347;0.0008264463;0.0008264463;0.0008264463;0.0008264463;0.0008264463;0.0008264463;0.0008264463;0.0008264463;0.0008264463;0.0008264463
K18_f_317862;0.06;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.0314285714;0.0885714286;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.6314285714;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.0028571429;0.0314285714;0.0028571429;0.06;0.0028571429;0.0028571429;0.0314285714
K18_f_317863;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.006547619;0.0005952381;0.9767857143;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.0005952381;0.0005952381
K18_f_317865;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.7965517241000001;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0379310345;0.0034482759;0.0379310345;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0034482759;0.0379310345;0.0034482759
K18_f_317870;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0157142857;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.2585714286;0.0014285714000000001;0.0871428571;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.0157142857;0.1014285714;0.0014285714000000001;0.0014285714000000001;0.0014285714000000001;0.4871428571;0.0014285714000000001;0.0014285714000000001
K18_f_317872;0.005;0.055;0.005;0.005;0.105;0.055;0.655;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005;0.005
K18_f_317875;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.1868421053;0.0026315789;0.0026315789;0.0026315789;0.21315789470000002;0.0289473684;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.45;0.0026315789;0.0026315789;0.055263157900000005;0.0026315789;0.0026315789
K18_f_317879;0.13555555560000002;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.046666666700000005;0.0022222222;0.046666666700000005;0.0911111111;0.1133333333;0.0022222222;0.0022222222;0.0022222222;0.0244444444;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.0022222222;0.1133333333;0.0022222222;0.0911111111;0.0022222222;0.0022222222;0.2911111111
K18_f_317882;0.0006896552;0.0420689655;0.0006896552;0.0006896552;0.0006896552;0.014482758600000001;0.0006896552;0.0006896552;0.0006896552;0.0006896552;0.0765517241;0.0213793103;0.0006896552;0.0006896552;0.0006896552;0.1110344828;0.0006896552;0.0006896552;0.1593103448;0.0006896552;0.014482758600000001;0.0006896552;0.0006896552;0.1937931034;0.0006896552;0.0006896552;0.1593103448;0.0006896552;0.014482758600000001;0.18
K18_f_317884;0.0010752688;0.2806451613;0.0010752688;0.0010752688;0.0010752688;0.022580645200000003;0.0010752688;0.0010752688;0.0010752688;0.0010752688;0.0010752688;0.0010752688;0.0870967742;0.0010752688;0.0010752688;0.022580645200000003;0.11935483870000001;0.033333333300000004;0.0010752688;0.32365591400000004;0.0010752688;0.0010752688;0.033333333300000004;0.0010752688;0.0010752688;0.0010752688;0.0010752688;0.0010752688;0.0548387097;0.0010752688
K18_f_317885;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.1510638298;0.0021276596000000003;0.0021276596000000003;0.0234042553;0.0021276596000000003;0.0021276596000000003;0.129787234;0.1085106383;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0446808511;0.4914893617;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003;0.0021276596000000003
K18_f_317886;0.0162100457;0.018493150700000002;0.0002283105;0.0321917808;0.0002283105;0.0230593607;0.0002283105;0.0002283105;0.0002283105;0.0002283105;0.0002283105;0.0047945205;0.0002283105;0.0002283105;0.0002283105;0.0002283105;0.0002283105;0.018493150700000002;0.0002283105;0.018493150700000002;0.1851598174;0.0093607306;0.0002283105;0.42716894980000003;0.0025114155;0.0207762557;0.0002283105;0.0002283105;0.0047945205;0.2148401826
K18_f_317888;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.05;0.0023809524;0.3833333333;0.0023809524;0.0023809524;0.0261904762;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.05;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.0023809524;0.43095238100000005
K18_f_317889;0.0014705882;0.2073529412;0.0014705882;0.0308823529;0.0014705882;0.0014705882;0.0455882353;0.0014705882;0.0014705882;0.1044117647;0.0014705882;0.0014705882;0.0161764706;0.0014705882;0.19264705880000002;0.0014705882;0.0014705882;0.0014705882;0.0014705882;0.0455882353;0.0014705882;0.0014705882;0.0014705882;0.0014705882;0.0014705882;0.0014705882;0.2514705882;0.0014705882;0.0014705882;0.075
K18_f_317891;0.0008403361;0.0176470588;0.1100840336;0.0008403361;0.0008403361;0.0008403361;0.0176470588;0.0008403361;0.0008403361;0.0008403361;0.0008403361;0.0008403361;0.0008403361;0.0008403361;0.0008403361;0.0008403361;0.0008403361;0.0008403361;0.0008403361;0.0008403361;0.0092436975;0.1016806723;0.0008403361;0.0008403361;0.0008403361;0.7235294118000001;0.0008403361;0.0008403361;0.0008403361;0.0008403361
K18_f_317895;0.0022727273;0.2295454545;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.7068181818;0.0022727273;0.0022727273;0.0022727273
K18_f_317897;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0467889908;0.1018348624;0.404587156;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0100917431;0.0009174312000000001;0.0467889908;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.019266055;0.0009174312000000001;0.0009174312000000001;0.0009174312000000001;0.019266055;0.25779816510000003;0.0009174312000000001;0.028440367;0.0467889908
K18_f_317901;0.2661764706;0.0014705882;0.1044117647;0.0014705882;0.0014705882;0.0014705882;0.0014705882;0.0014705882;0.0014705882;0.0014705882;0.0602941176;0.0455882353;0.0014705882;0.0308823529;0.1485294118;0.0014705882;0.0014705882;0.0014705882;0.0161764706;0.0014705882;0.0014705882;0.0014705882;0.0014705882;0.0014705882;0.2955882353;0.0014705882;0.0014705882;0.0014705882;0.0014705882;0.0014705882
K18_f_317904;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0837837838;0.0837837838;0.0027027027;0.0027027027;0.1108108108;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.0027027027;0.029729729700000002;0.0027027027;0.0027027027;0.5162162162;0.0027027027;0.1108108108;0.0027027027;0.0027027027;0.0027027027;0.0027027027
K18_f_317905;0.0010989011;0.0010989011;0.0010989011;0.0010989011;0.0230769231;0.0010989011;0.0010989011;0.0010989011;0.0010989011;0.0010989011;0.078021978;0.0230769231;0.0010989011;0.0010989011;0.0010989011;0.6274725275;0.0010989011;0.0010989011;0.0010989011;0.0010989011;0.0010989011;0.0340659341;0.0450549451;0.0010989011;0.0010989011;0.0010989011;0.121978022;0.0010989011;0.0010989011;0.0230769231
K18_f_317906;0.3269662921;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0235955056;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0123595506;0.0011235955;0.0011235955;0.0011235955;0.5741573034;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.034831460700000004;0.0011235955;0.0011235955;0.0011235955;0.0011235955;0.0011235955
K18_f_317907;0.0029411765;0.0029411765;0.0029411765;0.0029411765;0.1205882353;0.0029411765;0.5617647059;0.0029411765;0.0029411765;0.0029411765;0.0029411765;0.0029411765;0.0911764706;0.0029411765;0.0029411765;0.0029411765;0.0029411765;0.0029411765;0.0617647059;0.0029411765;0.0029411765;0.0617647059;0.0029411765;0.0323529412;0.0029411765;0.0029411765;0.0029411765;0.0029411765;0.0029411765;0.0029411765
K18_f_317908;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.05;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0401960784;0.2950980392;0.0009803922000000001;0.0009803922000000001;0.3931372549;0.0009803922000000001;0.0009803922000000001;0.187254902;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001;0.010784313700000001;0.0009803922000000001;0.0009803922000000001;0.0009803922000000001
K18_f_317910;0.2568627451;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0411764706;0.0019607843000000002;0.0019607843000000002;0.1392156863;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.5117647059;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002
K18_f_317911;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.41000000000000003;0.21;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.11;0.01;0.01;0.01;0.01
K18_f_317912;0.0014705882;0.0014705882;0.0014705882;0.6044117647;0.0014705882;0.0014705882;0.075;0.0014705882;0.0014705882;0.0014705882;0.0014705882;0.0161764706;0.0455882353;0.0014705882;0.0014705882;0.0014705882;0.0014705882;0.0014705882;0.0014705882;0.0014705882;0.0014705882;0.0161764706;0.0014705882;0.0014705882;0.0602941176;0.0014705882;0.0014705882;0.0014705882;0.1191176471;0.0308823529
K18_f_317913;0.0013157895;0.0013157895;0.0013157895;0.0013157895;0.0013157895;0.0013157895;0.0013157895;0.0013157895;0.0013157895;0.0013157895;0.0144736842;0.0013157895;0.0013157895;0.7513157895;0.0013157895;0.0013157895;0.0013157895;0.0144736842;0.1328947368;0.0013157895;0.0013157895;0.0013157895;0.0539473684;0.0013157895;0.0013157895;0.0013157895;0.0013157895;0.0013157895;0.0013157895;0.0013157895
K18_f_317920;0.0005347594;0.0005347594;0.0005347594;0.0754010695;0.0005347594;0.0165775401;0.0005347594;0.0005347594;0.0005347594;0.021925133700000002;0.0005347594;0.0005347594;0.1877005348;0.0005347594;0.0754010695;0.0005347594;0.0005347594;0.021925133700000002;0.0005347594;0.0005347594;0.0112299465;0.0005347594;0.0112299465;0.4818181818;0.0005347594;0.0058823529;0.0005347594;0.0005347594;0.0005347594;0.0807486631
K18_f_317921;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0965217391;0.009565217400000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.1313043478;0.0008695652000000001;0.0182608696;0.009565217400000001;0.0356521739;0.0617391304;0.0008695652000000001;0.0182608696;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.3747826087;0.2269565217;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001;0.0008695652000000001
K18_f_317923;0.0083333333;0.0083333333;0.0083333333;0.0083333333;0.3416666667;0.0083333333;0.0083333333;0.0083333333;0.0083333333;0.0083333333;0.0083333333;0.0083333333;0.17500000000000002;0.0083333333;0.0083333333;0.0083333333;0.09166666670000001;0.0083333333;0.0083333333;0.0083333333;0.0083333333;0.17500000000000002;0.0083333333;0.0083333333;0.0083333333;0.0083333333;0.0083333333;0.0083333333;0.0083333333;0.0083333333
K18_f_317947;0.048837209300000003;0.0023255814;0.0023255814;0.0023255814;0.3744186047;0.0023255814;0.11860465120000001;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.2348837209;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.09534883720000001;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0720930233;0.0023255814
K18_f_317948;0.0055555556;0.0055555556;0.0055555556;0.0055555556;0.0055555556;0.0055555556;0.1166666667;0.0055555556;0.0055555556;0.0055555556;0.0055555556;0.1722222222;0.0055555556;0.2833333333;0.0055555556;0.0055555556;0.0055555556;0.0055555556;0.0055555556;0.0055555556;0.0055555556;0.0055555556;0.061111111100000004;0.1166666667;0.0055555556;0.061111111100000004;0.0055555556;0.061111111100000004;0.0055555556;0.0055555556
K18_f_317950;0.211627907;0.09534883720000001;0.0720930233;0.0023255814;0.0023255814;0.0023255814;0.0255813953;0.1418604651;0.0023255814;0.0255813953;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.1418604651;0.0023255814;0.0023255814;0.0255813953;0.0023255814;0.048837209300000003;0.0023255814;0.1651162791;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0023255814
K18_f_317952;0.00125;0.00125;0.00125;0.00125;0.00125;0.18875000000000003;0.31375000000000003;0.00125;0.00125;0.00125;0.31375000000000003;0.00125;0.00125;0.00125;0.00125;0.00125;0.00125;0.00125;0.00125;0.00125;0.00125;0.00125;0.00125;0.13875;0.00125;0.00125;0.013750000000000002;0.00125;0.00125;0.00125
K18_f_317953;0.0025;0.0025;0.0275;0.0025;0.0025;0.0025;0.0025;0.0025;0.0775;0.0025;0.0025;0.10250000000000001;0.0025;0.0025;0.0025;0.0025;0.0025;0.0025;0.0025;0.0025;0.0275;0.0275;0.0025;0.0025;0.0025;0.2275;0.2775;0.0025;0.17750000000000002;0.0025
K18_f_317954;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.08076923080000001;0.0038461538;0.1192307692;0.0038461538;0.1192307692;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.042307692300000005;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.0038461538;0.5038461538;0.042307692300000005;0.0038461538;0.0038461538;0.0038461538;0.0038461538
K18_f_317955;0.0016949153;0.0355932203;0.0016949153;0.0186440678;0.3576271186;0.0016949153;0.0525423729;0.0694915254;0.0016949153;0.0016949153;0.1033898305;0.0016949153;0.0525423729;0.0016949153;0.0525423729;0.0016949153;0.0016949153;0.0016949153;0.0016949153;0.0016949153;0.0016949153;0.0016949153;0.0016949153;0.1033898305;0.1203389831;0.0016949153;0.0016949153;0.0016949153;0.0016949153;0.0016949153
K18_f_317958;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0088;0.0008;0.0008;0.0008;0.0328;0.7448;0.0008;0.0088;0.0088;0.0008;0.0008;0.0008;0.016800000000000002;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.1608;0.0008
K18_f_317960;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.4180555556;0.0291666667;0.3069444444;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.015277777800000001;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.0013888889;0.0430555556;0.0013888889;0.0013888889;0.1402777778;0.0013888889;0.0013888889;0.015277777800000001
K18_f_317962;0.020754717000000002;0.0018867925000000002;0.0018867925000000002;0.020754717000000002;0.020754717000000002;0.0018867925000000002;0.24716981130000001;0.0018867925000000002;0.0018867925000000002;0.1528301887;0.020754717000000002;0.0018867925000000002;0.0018867925000000002;0.0018867925000000002;0.0018867925000000002;0.0018867925000000002;0.0018867925000000002;0.0018867925000000002;0.0018867925000000002;0.0396226415;0.0018867925000000002;0.0018867925000000002;0.0018867925000000002;0.0018867925000000002;0.0018867925000000002;0.1150943396;0.2660377358;0.0018867925000000002;0.0018867925000000002;0.058490566
K18_f_317964;0.0803921569;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0215686275;0.0019607843000000002;0.0411764706;0.0019607843000000002;0.0019607843000000002;0.0803921569;0.0019607843000000002;0.5901960784;0.0215686275;0.0411764706;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002;0.0215686275;0.0019607843000000002;0.0019607843000000002;0.0607843137;0.0019607843000000002;0.0019607843000000002;0.0019607843000000002
K18_f_317967;0.0010204082;0.0826530612;0.0010204082;0.0010204082;0.0010204082;0.06224489800000001;0.0010204082;0.0010204082;0.0010204082;0.021428571400000002;0.1744897959;0.0010204082;0.0010204082;0.0010204082;0.0010204082;0.0010204082;0.021428571400000002;0.0010204082;0.0010204082;0.0010204082;0.35816326530000003;0.011224489800000001;0.0520408163;0.1948979592;0.0010204082;0.0010204082;0.0010204082;0.0010204082;0.0010204082;0.0010204082
K18_f_317968;0.09534883720000001;0.0023255814;0.0023255814;0.0023255814;0.048837209300000003;0.0023255814;0.0023255814;0.0023255814;0.0023255814;0.0720930233;0.2348837209;0.048837209300000003;0.0023255814;0.0023255814;0.0255813953;0.0255813953;0.048837209300000003;0.0023255814;0.048837209300000003;0.0023255814;0.0255813953;0.0023255814;0.0023255814;0.0255813953;0.0023255814;0.0023255814;0.0023255814;0.0255813953;0.0023255814;0.2348837209
K18_f_317970;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.15;0.0018518519000000002;0.0018518519000000002;0.0759259259;0.0018518519000000002;0.0018518519000000002;0.5018518519;0.0759259259;0.0203703704;0.0018518519000000002;0.0018518519000000002;0.0388888889;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.0018518519000000002;0.09444444440000001;0.0018518519000000002;0.0018518519000000002
K18_f_317971;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.1412280702;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.1675438596;0.0008771930000000001;0.0096491228;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.0096491228;0.0008771930000000001;0.0008771930000000001;0.0008771930000000001;0.1412280702;0.0008771930000000001;0.0008771930000000001;0.15;0.0008771930000000001;0.1412280702;0.2201754386
K18_f_317973;0.0025;0.0025;0.0025;0.0025;0.052500000000000005;0.0025;0.0275;0.0025;0.0025;0.0025;0.0025;0.0025;0.0025;0.0025;0.10250000000000001;0.0025;0.0025;0.0775;0.0025;0.0025;0.0025;0.17750000000000002;0.0275;0.2025;0.0025;0.2775;0.0025;0.0025;0.0025;0.0025
K18_f_317975;0.18187919460000002;0.0006711409000000001;0.027516778500000002;0.0879194631;0.0006711409000000001;0.1214765101;0.0006711409000000001;0.0006711409000000001;0.0073825503;0.0140939597;0.0006711409000000001;0.0006711409000000001;0.15503355700000002;0.0006711409000000001;0.054362416100000005;0.0006711409000000001;0.0006711409000000001;0.0006711409000000001;0.1214765101;0.0006711409000000001;0.0006711409000000001;0.020805369100000002;0.0006711409000000001;0.0812080537;0.0006711409000000001;0.054362416100000005;0.0006711409000000001;0.0006711409000000001;0.054362416100000005;0.0073825503
K18_f_317976;0.0043478261;0.0043478261;0.0043478261;0.0043478261;0.0043478261;0.0043478261;0.047826087;0.0043478261;0.0043478261;0.1782608696;0.0043478261;0.0043478261;0.352173913;0.0043478261;0.0043478261;0.0043478261;0.0043478261;0.0043478261;0.0043478261;0.0043478261;0.0043478261;0.047826087;0.047826087;0.047826087;0.047826087;0.0043478261;0.0043478261;0.0043478261;0.0043478261;0.1347826087
K18_f_317977;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.6062500000000001;0.12708333330000002;0.0020833333000000002;0.16875;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.043750000000000004;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002;0.0020833333000000002
K18_f_317980;0.0017241379;0.0017241379;0.0017241379;0.0017241379;0.0017241379;0.0017241379;0.0017241379;0.0017241379;0.0017241379;0.0017241379;0.0017241379;0.0017241379;0.0362068966;0.0017241379;0.2431034483;0.0017241379;0.0017241379;0.0362068966;0.0017241379;0.0017241379;0.0017241379;0.0017241379;0.0017241379;0.0017241379;0.0534482759;0.0017241379;0.0706896552;0.0017241379;0.5189655172000001;0.0017241379
K18_f_317981;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.6868421053;0.0026315789;0.0026315789;0.0815789474;0.0815789474;0.0026315789;0.0289473684;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.0026315789;0.055263157900000005;0.0026315789;0.0026315789;0.0026315789
K18_f_317995;0.0008;0.0088;0.09680000000000001;0.0008;0.0088;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0088;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.0008;0.024800000000000003;0.0008;0.08080000000000001;0.0008;0.016800000000000002;0.0008;0.7128;0.024800000000000003;0.0008;0.0008;0.0008
K18_f_318001;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.1386363636;0.0022727273;0.025;0.07045454550000001;0.0022727273;0.025;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.025;0.1159090909;0.047727272700000004;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.0022727273;0.4795454545;0.025;0.0022727273;0.0022727273;0.0022727273
K18_f_318003;0.0035714286;0.0035714286;0.0035714286;0.5392857143;0.0392857143;0.0035714286;0.075;0.1107142857;0.0035714286;0.0035714286;0.0035714286;0.0035714286;0.0035714286;0.0035714286;0.0035714286;0.0392857143;0.0035714286;0.0035714286;0.0035714286;0.0035714286;0.0035714286;0.0035714286;0.0035714286;0.1107142857;0.0035714286;0.0035714286;0.0035714286;0.0035714286;0.0035714286;0.0035714286
